target,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p_5746,3,1,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,3,4
p_5747,0,0,6,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,0,0
e_5748,4,2,8,1,3,0,1,0,4,0,2,0,1,0,4,0,0,0,1,4,3,6
p_5749,3,0,3,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,3,0
p_5750,3,0,2,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,3,1
p_5751,1,0,6,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5752,1,0,5,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5753,3,0,2,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,0,1
e_5754,0,1,0,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
p_5755,0,1,0,1,7,0,0,0,8,1,4,0,3,0,0,0,0,0,1,4,3,6
p_5756,0,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,1
e_5757,0,0,6,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5758,0,1,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,0,1,4,3,6
p_5759,0,0,6,0,4,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,0,0
p_5760,3,0,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5761,0,1,0,1,6,0,0,0,8,1,4,2,0,0,1,0,0,0,1,4,3,6
p_5762,0,0,2,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,0
p_5763,3,0,2,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,3,0
e_5764,3,1,9,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5765,3,0,2,0,4,0,0,1,5,1,2,1,0,0,0,0,0,0,0,3,0,1
p_5766,3,0,2,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,0
e_5767,0,1,2,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5768,0,1,0,1,7,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,3
e_5769,4,1,6,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5770,0,1,0,1,4,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,3
p_5771,0,1,0,1,6,0,0,0,8,1,4,2,3,2,1,0,0,0,1,4,3,6
p_5772,0,0,6,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,0,0
e_5773,3,1,9,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5774,1,0,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5775,0,0,6,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,3,0
e_5776,3,1,8,1,3,0,1,0,4,0,2,1,1,0,4,0,0,0,1,4,3,6
e_5777,0,1,7,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5778,0,0,6,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,3,0
e_5779,0,1,2,1,3,0,0,0,4,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5780,0,1,0,1,6,0,0,0,8,1,4,2,3,0,1,0,0,0,1,4,3,6
e_5781,0,0,5,0,3,0,0,1,7,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5782,3,0,5,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5783,3,1,0,1,3,0,0,0,4,0,4,2,2,0,6,0,0,0,1,4,3,3
p_5784,3,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,4
p_5785,3,0,2,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5786,0,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,3,1
e_5787,3,1,4,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5788,3,0,6,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5789,1,0,5,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5790,0,1,0,1,7,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,6
p_5791,0,0,6,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,3,0
p_5792,0,1,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,4,4
p_5793,1,1,2,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
e_5794,3,1,0,1,3,0,1,0,4,0,2,0,1,0,4,0,0,0,1,4,3,6
p_5795,3,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,1
p_5796,3,1,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,0,2,3,3,4
p_5797,3,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,3,1
p_5798,0,0,3,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,0,0
p_5799,0,1,4,1,6,0,0,0,8,1,4,0,3,0,1,0,0,0,1,4,3,6
p_5800,0,1,1,1,3,0,0,0,4,0,4,2,2,0,6,0,0,0,1,4,3,3
p_5801,0,1,0,1,4,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,4
p_5802,3,0,2,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,0,1
p_5803,3,2,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,1
e_5804,3,2,0,1,3,0,1,0,4,0,2,0,0,0,4,0,0,0,1,4,3,6
p_5805,0,0,3,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,0,1
p_5806,3,0,6,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,0
e_5807,3,0,4,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5808,0,0,6,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,0,0
p_5809,3,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,3,3
p_5810,0,1,0,1,4,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,3
p_5811,3,0,2,0,4,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,3,1
p_5812,3,0,3,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,0,1
p_5813,3,1,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,1
e_5814,3,2,8,1,3,0,1,0,4,0,2,0,0,0,4,0,0,0,1,4,3,6
p_5815,0,1,0,1,7,0,0,0,8,1,4,2,3,2,1,0,0,0,1,4,3,6
e_5816,4,1,4,0,3,0,0,1,7,0,4,0,0,0,5,0,0,1,1,4,5,5
p_5817,0,1,0,1,6,0,0,0,8,1,4,2,0,0,0,0,0,0,1,4,3,6
p_5818,3,0,2,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,0,1
p_5819,0,1,4,1,6,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,6
e_5820,0,0,0,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5821,3,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,4
p_5822,0,0,2,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,0
e_5823,3,0,4,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5824,3,1,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,3,3
p_5825,3,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,3,3
e_5826,3,1,4,0,3,0,0,1,7,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5827,3,0,3,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,3,1
e_5828,4,0,0,0,3,0,0,1,7,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5829,3,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,0,2,3,4,3
p_5830,0,0,2,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,0,1
p_5831,0,1,0,1,7,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
p_5832,3,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,1
p_5833,3,1,2,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5834,0,1,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,3
e_5835,3,1,2,1,3,0,0,0,4,0,4,0,1,0,0,0,0,0,3,3,3,3
e_5836,0,1,2,1,3,0,0,0,5,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5837,0,1,0,1,4,0,0,0,8,1,4,0,0,2,0,0,0,0,1,4,3,4
p_5838,3,0,3,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,0
e_5839,0,1,7,1,3,0,0,0,4,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5840,3,0,2,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5841,0,1,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,0,2,3,3,3
p_5842,3,0,3,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5843,3,1,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,0,2,3,4,4
p_5844,0,2,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,3,1
p_5845,3,1,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,4,3
p_5846,0,0,3,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,0,1
e_5847,3,1,9,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5848,3,0,2,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,0,1
e_5849,4,0,0,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5850,0,1,0,1,7,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,3
p_5851,0,0,3,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,0,1
p_5852,3,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,0,2,3,4,1
p_5853,1,0,2,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5854,0,1,0,1,4,0,0,0,8,1,4,0,3,2,0,0,0,0,1,4,3,3
p_5855,1,0,6,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5856,3,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,1
p_5857,0,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,4,3
e_5858,0,1,4,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_5859,4,0,6,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5860,0,1,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,0,1,4,3,6
e_5861,0,0,4,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5862,3,0,6,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,2
e_5863,3,0,0,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5864,0,1,4,1,6,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
e_5865,3,1,6,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5866,0,0,3,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,0,0
p_5867,3,0,6,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5868,0,1,0,1,7,0,0,0,8,1,4,0,3,2,0,0,0,0,1,4,3,6
p_5869,0,1,4,1,6,0,0,0,8,1,4,2,0,0,0,0,0,0,1,4,3,6
p_5870,3,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,0,2,3,4,1
p_5871,0,1,0,1,4,0,0,0,8,1,4,0,3,0,1,0,0,0,1,4,3,6
p_5872,0,1,0,1,7,0,0,0,8,1,4,2,3,0,1,0,0,0,1,4,3,3
p_5873,3,0,3,0,4,0,0,1,4,1,2,1,0,0,0,0,0,0,0,3,3,0
e_5874,0,1,5,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
e_5875,0,1,7,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5876,3,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,4,4
p_5877,0,0,3,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5878,0,1,0,1,7,0,0,0,8,1,4,0,3,0,1,0,0,0,1,4,3,6
p_5879,3,0,3,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,0
p_5880,0,0,6,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5881,0,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,0,2,3,4,1
p_5882,1,0,2,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,1
e_5883,4,1,0,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5884,0,1,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,3
p_5885,3,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,3,4
e_5886,0,1,6,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
p_5887,0,0,6,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5888,3,0,3,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,0
p_5889,3,0,6,0,4,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,0,0
p_5890,3,1,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,0,2,3,4,3
p_5891,0,1,0,1,4,0,0,0,8,1,4,0,0,0,1,0,0,0,1,4,3,4
p_5892,3,0,2,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,0
e_5893,4,1,0,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_5894,0,0,4,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
e_5895,0,1,2,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,3,3
p_5896,3,0,6,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,0
p_5897,3,0,3,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,0,0
e_5898,3,0,4,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5899,3,1,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,4,1
p_5900,0,1,0,1,7,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,6
p_5901,3,0,2,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5902,3,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,3
e_5903,0,2,0,1,3,0,1,0,4,0,2,0,0,0,4,0,0,0,1,4,3,6
p_5904,3,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,0,2,3,4,3
p_5905,0,0,2,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,0
e_5906,0,0,6,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
e_5907,0,0,5,0,3,0,0,1,4,0,4,0,0,0,5,0,0,1,1,4,5,5
p_5908,0,0,3,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,1
p_5909,3,2,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,4,4
p_5910,0,0,2,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,0,1
p_5911,0,2,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,3,4
p_5912,3,0,2,0,4,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,0,0
e_5913,4,1,0,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
e_5914,0,1,5,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5915,3,1,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,4,1
e_5916,3,1,6,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_5917,0,0,4,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5918,0,0,3,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,0,3,3,0
p_5919,3,0,6,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,3,0
p_5920,3,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,4
p_5921,0,0,6,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,0
p_5922,3,0,2,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,0,3,3,1
p_5923,3,1,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,1
p_5924,3,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,0,2,3,4,3
p_5925,3,1,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,0,2,3,4,4
p_5926,3,2,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,0,2,3,3,4
p_5927,1,0,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5928,0,1,0,1,4,0,0,0,8,1,4,0,0,2,0,0,0,0,1,4,3,6
p_5929,1,0,2,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,1
e_5930,0,1,0,0,3,0,0,1,4,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5931,0,1,0,1,6,0,0,0,8,1,4,0,0,2,0,0,0,0,1,4,3,4
p_5932,0,1,0,1,6,0,0,0,8,1,4,0,0,0,1,0,0,0,1,4,3,4
p_5933,0,1,0,1,4,0,0,0,8,1,4,2,0,0,1,0,0,0,1,4,3,4
p_5934,3,0,6,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,0,1
p_5935,1,1,1,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_5936,0,0,3,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,0,3,3,0
e_5937,3,1,5,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_5938,4,0,5,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
e_5939,3,1,0,0,3,0,0,1,4,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5940,1,1,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5941,0,0,3,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5942,0,0,3,0,4,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,0,1
p_5943,0,2,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,1
p_5944,0,1,0,1,7,0,0,0,8,1,4,2,0,2,0,0,0,0,1,4,3,4
p_5945,3,1,6,0,3,0,0,1,4,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5946,0,0,6,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,0,3,3,0
p_5947,1,0,6,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,1
e_5948,3,1,2,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,4,3
e_5949,0,1,0,1,3,0,1,0,4,0,2,1,0,0,4,0,0,0,1,4,3,6
p_5950,0,2,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,3,4
p_5951,3,0,6,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,3,1
p_5952,3,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,3,1
e_5953,4,0,4,0,3,0,0,1,7,0,4,0,0,5,5,0,0,1,1,4,5,5
p_5954,3,2,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,4
p_5955,1,2,0,1,3,0,0,0,4,0,4,2,2,0,4,0,0,0,1,4,3,3
p_5956,0,1,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,4
p_5957,3,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,0,2,3,4,3
p_5958,0,1,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,0,2,3,4,1
p_5959,0,0,3,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,0,3,0,1
p_5960,0,1,0,1,4,0,0,0,8,1,4,0,3,0,1,0,0,0,1,4,3,3
e_5961,0,1,0,0,3,0,0,1,4,0,4,0,0,5,0,0,0,1,1,4,5,5
e_5962,3,1,0,1,3,0,1,0,4,0,2,1,1,0,4,0,0,0,1,4,3,6
p_5963,3,1,6,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5964,4,2,0,1,3,0,0,0,4,0,4,2,2,0,6,0,0,0,1,4,3,3
p_5965,3,1,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,0,2,3,3,1
p_5966,0,1,0,1,7,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,4
p_5967,3,2,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,0,2,3,4,3
p_5968,3,2,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,0,2,3,3,3
p_5969,0,0,3,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,0,1
e_5970,0,1,9,1,3,0,0,0,6,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5971,0,1,0,1,6,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,4
p_5972,3,0,5,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,2
p_5973,0,1,4,1,6,0,0,0,8,1,4,2,3,2,1,0,0,0,1,4,3,6
p_5974,3,0,6,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,3,1
p_5975,0,0,6,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,3,0
e_5976,4,0,4,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
p_5977,3,0,6,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,0,3,0,1
e_5978,0,2,0,1,3,0,1,0,4,0,2,1,1,0,4,0,0,0,1,4,3,6
p_5979,3,1,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,3,3
e_5980,3,1,2,1,3,0,0,0,4,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5981,3,0,2,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,0,0
p_5982,3,0,5,0,3,0,0,1,9,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5983,3,1,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,0,2,3,4,3
p_5984,3,0,3,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,0,1
p_5985,0,1,0,1,4,0,0,0,8,1,4,0,3,2,0,0,0,0,1,4,3,6
p_5986,3,1,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,0,2,3,3,1
p_5987,3,0,3,0,4,0,0,1,5,1,2,1,0,0,0,0,0,0,0,3,0,1
p_5988,3,0,2,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,0,3,0,0
p_5989,0,1,0,1,7,0,0,0,8,1,4,0,3,0,0,0,0,0,1,4,3,3
p_5990,3,2,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,0,2,3,4,3
p_5991,0,1,0,1,4,0,0,0,8,1,4,2,3,0,1,0,0,0,1,4,3,3
p_5992,1,1,6,0,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,5,3,1
p_5993,3,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,0,2,3,3,1
p_5994,0,1,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,0,1,4,3,6
p_5995,0,1,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,0,1,4,3,3
e_5996,4,1,6,0,3,0,0,1,7,0,4,0,0,0,0,0,0,1,1,4,5,5
e_5997,0,1,2,1,3,0,0,0,3,0,4,0,1,0,0,0,0,0,3,3,4,3
p_5998,3,0,6,0,4,0,0,1,3,1,2,0,1,0,0,0,0,0,0,3,3,0
p_5999,3,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,0,2,3,4,1
p_6000,0,1,4,1,4,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,4
p_6001,3,0,4,1,7,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,3
p_6002,0,1,4,1,4,0,0,0,8,1,4,0,0,0,1,0,0,0,1,4,3,3
p_6003,0,0,0,1,4,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,4
p_6004,3,1,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,0,1,4,3,4
p_6005,3,1,4,1,7,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,3
p_6006,4,1,0,1,6,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,6
p_6007,3,1,4,1,6,0,0,0,8,1,4,0,0,0,0,0,0,0,1,4,3,4
p_6008,0,0,4,1,7,0,0,0,8,1,4,0,3,2,0,0,0,0,1,4,3,6
p_6009,3,1,0,1,4,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
p_6010,3,1,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,3
p_6011,0,0,4,1,7,0,0,0,8,1,4,0,0,0,1,0,0,0,1,4,3,6
p_6012,0,0,0,1,7,0,0,0,8,1,4,2,3,2,1,0,0,0,1,4,3,6
p_6013,3,0,4,1,4,0,0,0,8,1,4,2,0,2,0,0,0,0,1,4,3,3
p_6014,3,0,4,1,6,0,0,0,8,1,4,2,3,0,1,0,0,0,1,4,3,6
p_6015,3,1,4,1,4,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
p_6016,3,1,0,1,6,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
p_6017,3,1,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,0,1,4,3,4
p_6018,0,1,4,1,7,0,0,0,8,1,4,2,0,0,1,0,0,0,1,4,3,3
p_6019,4,0,0,1,6,0,0,0,8,1,4,0,3,2,1,0,0,0,1,4,3,4
p_6020,0,0,0,1,4,0,0,0,8,1,4,0,0,0,0,0,0,0,1,4,3,6
p_6021,3,0,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,0,1,4,3,3
p_6022,3,1,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,6
p_6023,4,0,4,1,6,0,0,0,8,1,4,0,0,2,1,0,0,0,1,4,3,4
p_6024,3,1,4,1,6,0,0,0,8,1,4,2,0,2,1,0,0,0,1,4,3,3
p_6025,0,0,0,1,7,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,4
p_6026,3,0,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,3
p_6027,3,0,0,1,6,0,0,0,8,1,4,2,3,0,0,0,0,0,1,4,3,6
