target,wk_col,wk_row,wr_col,wr_row,bk_col,bk_row
fourteen_25193,3,0,6,6,7,2
fourteen_25194,3,0,6,6,7,3
fourteen_25195,3,0,6,6,7,4
fourteen_25196,3,0,6,6,7,5
fourteen_25197,3,0,6,6,7,6
fourteen_25198,3,0,6,6,0,2
fourteen_25199,3,0,6,6,0,3
fourteen_25200,3,0,6,6,0,4
fourteen_25201,3,0,6,6,0,5
fourteen_25202,3,0,6,6,0,6
fourteen_25203,3,0,6,6,1,2
fourteen_25204,3,0,6,6,1,3
fourteen_25205,3,0,6,6,1,4
fourteen_25206,3,0,6,6,1,5
fourteen_25207,3,0,6,6,1,6
fourteen_25208,3,0,6,6,2,2
fourteen_25209,3,0,6,6,2,3
fourteen_25210,3,0,6,6,2,4
fourteen_25211,3,0,6,6,2,5
fourteen_25212,3,0,6,6,2,6
fourteen_25213,3,0,6,6,3,2
fourteen_25214,3,0,6,6,3,3
fourteen_25215,3,0,6,6,3,4
fourteen_25216,3,0,6,6,3,5
fourteen_25217,3,0,6,6,3,6
fourteen_25218,3,0,6,6,4,2
fourteen_25219,3,0,6,6,4,3
fourteen_25220,3,0,6,6,4,4
fourteen_25221,3,0,6,6,5,4
fourteen_25222,3,0,6,7,7,2
fourteen_25223,3,0,6,7,7,3
fourteen_25224,3,0,6,7,7,4
fourteen_25225,3,0,6,7,0,2
fourteen_25226,3,0,6,7,0,3
fourteen_25227,3,0,6,7,0,4
fourteen_25228,3,0,6,7,0,5
fourteen_25229,3,0,6,7,0,6
fourteen_25230,3,0,6,7,1,2
fourteen_25231,3,0,6,7,1,3
fourteen_25232,3,0,6,7,1,4
fourteen_25233,3,0,6,7,1,5
fourteen_25234,3,0,6,7,1,6
fourteen_25235,3,0,6,7,1,7
fourteen_25236,3,0,6,7,2,2
fourteen_25237,3,0,6,7,2,3
fourteen_25238,3,0,6,7,2,4
fourteen_25239,3,0,6,7,2,5
fourteen_25240,3,0,6,7,2,6
fourteen_25241,3,0,6,7,2,7
fourteen_25242,3,0,6,7,3,2
fourteen_25243,3,0,6,7,3,3
fourteen_25244,3,0,6,7,3,4
fourteen_25245,3,0,6,7,3,5
fourteen_25246,3,0,6,7,3,6
fourteen_25247,3,0,6,7,3,7
fourteen_25248,3,0,6,7,4,2
fourteen_25249,3,0,6,7,4,3
fourteen_25250,3,0,6,7,4,4
fourteen_25251,3,0,6,7,4,5
fourteen_25252,3,1,7,1,1,3
fourteen_25253,3,1,7,1,1,4
fourteen_25254,3,1,7,1,2,4
fourteen_25255,3,1,7,1,3,2
fourteen_25256,3,1,7,1,3,3
fourteen_25257,3,1,7,1,3,4
fourteen_25258,3,1,7,2,1,3
fourteen_25259,3,1,7,2,1,4
fourteen_25260,3,1,7,2,2,4
fourteen_25261,3,1,7,2,3,2
fourteen_25262,3,1,7,2,3,3
fourteen_25263,3,1,7,2,3,4
fourteen_25264,3,1,7,0,1,3
fourteen_25265,3,1,7,0,1,4
fourteen_25266,3,1,7,0,2,4
fourteen_25267,3,1,7,0,3,2
fourteen_25268,3,1,7,0,3,3
fourteen_25269,3,1,7,0,3,4
fourteen_25270,3,1,7,5,1,3
fourteen_25271,3,1,7,5,1,4
fourteen_25272,3,1,7,5,2,4
fourteen_25273,3,1,7,5,3,2
fourteen_25274,3,1,7,5,3,3
fourteen_25275,3,1,7,5,3,4
fourteen_25276,3,1,7,6,1,3
fourteen_25277,3,1,7,6,1,4
fourteen_25278,3,1,7,6,2,4
fourteen_25279,3,1,7,6,3,2
fourteen_25280,3,1,7,6,3,3
fourteen_25281,3,1,7,6,3,4
fourteen_25282,3,1,7,7,1,3
fourteen_25283,3,1,7,7,1,4
fourteen_25284,3,1,7,7,2,4
fourteen_25285,3,1,7,7,3,2
fourteen_25286,3,1,7,7,3,3
fourteen_25287,3,1,7,7,3,4
fourteen_25288,3,1,0,1,0,3
fourteen_25289,3,1,0,1,0,4
fourteen_25290,3,1,0,1,1,4
fourteen_25291,3,1,0,1,2,3
fourteen_25292,3,1,0,1,2,4
fourteen_25293,3,1,0,2,0,3
fourteen_25294,3,1,0,2,0,4
fourteen_25295,3,1,0,2,1,4
fourteen_25296,3,1,0,2,2,3
fourteen_25297,3,1,0,2,2,4
fourteen_25298,3,1,0,5,7,3
fourteen_25299,3,1,0,5,0,3
fourteen_25300,3,1,0,5,1,3
fourteen_25301,3,1,0,5,1,4
fourteen_25302,3,1,0,5,1,5
fourteen_25303,3,1,0,5,2,3
fourteen_25304,3,1,0,5,2,4
fourteen_25305,3,1,0,6,7,4
fourteen_25306,3,1,0,6,0,3
fourteen_25307,3,1,0,6,0,4
fourteen_25308,3,1,0,6,1,3
fourteen_25309,3,1,0,6,1,4
fourteen_25310,3,1,0,6,1,5
fourteen_25311,3,1,0,6,1,6
fourteen_25312,3,1,0,6,2,3
fourteen_25313,3,1,0,6,2,4
fourteen_25314,3,1,0,6,2,5
fourteen_25315,3,1,0,6,2,6
fourteen_25316,3,1,0,7,7,5
fourteen_25317,3,1,0,7,0,5
fourteen_25318,3,1,0,7,1,5
fourteen_25319,3,1,0,7,1,6
fourteen_25320,3,1,0,7,1,7
fourteen_25321,3,1,1,1,0,3
fourteen_25322,3,1,1,1,0,4
fourteen_25323,3,1,1,1,1,4
fourteen_25324,3,1,1,1,2,3
fourteen_25325,3,1,1,1,2,4
fourteen_25326,3,1,1,2,0,3
fourteen_25327,3,1,1,2,0,4
fourteen_25328,3,1,1,2,1,4
fourteen_25329,3,1,1,2,2,3
fourteen_25330,3,1,1,2,2,4
fourteen_25331,3,1,1,5,0,3
fourteen_25332,3,1,1,5,1,3
fourteen_25333,3,1,1,5,2,3
fourteen_25334,3,1,1,5,2,4
fourteen_25335,3,1,1,5,2,5
fourteen_25336,3,1,1,5,3,3
fourteen_25337,3,1,1,5,3,4
fourteen_25338,3,1,1,5,3,5
fourteen_25339,3,1,1,5,4,3
fourteen_25340,3,1,1,5,4,4
fourteen_25341,3,1,1,5,4,5
fourteen_25342,3,1,1,6,0,3
fourteen_25343,3,1,1,6,0,4
fourteen_25344,3,1,1,6,1,3
fourteen_25345,3,1,1,6,1,4
fourteen_25346,3,1,1,6,2,3
fourteen_25347,3,1,1,6,2,4
fourteen_25348,3,1,1,6,2,5
fourteen_25349,3,1,1,6,2,6
fourteen_25350,3,1,1,6,3,3
fourteen_25351,3,1,1,6,3,4
fourteen_25352,3,1,1,6,3,5
fourteen_25353,3,1,1,6,3,6
fourteen_25354,3,1,1,6,4,4
fourteen_25355,3,1,1,6,4,5
fourteen_25356,3,1,1,6,4,6
fourteen_25357,3,1,1,7,0,4
fourteen_25358,3,1,1,7,0,5
fourteen_25359,3,1,1,7,1,4
fourteen_25360,3,1,1,7,1,5
fourteen_25361,3,1,1,7,2,4
fourteen_25362,3,1,1,7,2,5
fourteen_25363,3,1,1,7,2,6
fourteen_25364,3,1,1,7,2,7
fourteen_25365,3,1,1,7,3,4
fourteen_25366,3,1,1,7,3,5
fourteen_25367,3,1,1,7,3,6
fourteen_25368,3,1,2,1,0,3
fourteen_25369,3,1,2,1,0,4
fourteen_25370,3,1,2,1,1,3
fourteen_25371,3,1,2,1,1,4
fourteen_25372,3,1,2,1,2,3
fourteen_25373,3,1,2,1,2,4
fourteen_25374,3,1,2,1,3,2
fourteen_25375,3,1,2,1,3,3
fourteen_25376,3,1,2,1,3,4
fourteen_25377,3,1,2,5,1,3
fourteen_25378,3,1,2,5,2,3
fourteen_25379,3,1,2,5,3,2
fourteen_25380,3,1,2,5,3,3
fourteen_25381,3,1,2,5,3,4
fourteen_25382,3,1,2,5,3,5
fourteen_25383,3,1,2,6,1,3
fourteen_25384,3,1,2,6,1,4
fourteen_25385,3,1,2,6,2,4
fourteen_25386,3,1,2,6,3,2
fourteen_25387,3,1,2,6,3,3
fourteen_25388,3,1,2,6,3,4
fourteen_25389,3,1,3,5,0,3
fourteen_25390,3,1,3,5,0,4
fourteen_25391,3,1,3,5,0,5
fourteen_25392,3,1,3,5,1,3
fourteen_25393,3,1,3,5,2,3
fourteen_25394,3,1,4,1,0,3
fourteen_25395,3,1,4,1,0,4
fourteen_25396,3,1,4,1,1,3
fourteen_25397,3,1,4,1,1,4
fourteen_25398,3,1,4,1,2,3
fourteen_25399,3,1,4,1,2,4
fourteen_25400,3,1,4,1,3,2
fourteen_25401,3,1,4,1,3,3
fourteen_25402,3,1,4,1,3,4
fourteen_25403,3,1,4,2,0,3
fourteen_25404,3,1,4,2,0,4
fourteen_25405,3,1,4,2,1,3
fourteen_25406,3,1,4,2,1,4
fourteen_25407,3,1,4,2,2,3
fourteen_25408,3,1,4,2,2,4
fourteen_25409,3,1,4,2,3,3
fourteen_25410,3,1,4,2,3,4
fourteen_25411,3,1,4,0,1,3
fourteen_25412,3,1,4,0,1,4
fourteen_25413,3,1,4,0,2,4
fourteen_25414,3,1,4,0,3,4
fourteen_25415,3,1,4,5,7,3
fourteen_25416,3,1,4,5,7,4
fourteen_25417,3,1,4,5,7,5
fourteen_25418,3,1,4,5,0,3
fourteen_25419,3,1,4,5,0,4
fourteen_25420,3,1,4,5,0,5
fourteen_25421,3,1,4,5,1,3
fourteen_25422,3,1,4,5,1,4
fourteen_25423,3,1,4,5,1,5
fourteen_25424,3,1,4,5,2,3
fourteen_25425,3,1,4,5,3,2
fourteen_25426,3,1,4,5,3,3
fourteen_25427,3,1,4,6,7,4
fourteen_25428,3,1,4,6,7,5
fourteen_25429,3,1,4,6,7,6
fourteen_25430,3,1,4,6,0,3
fourteen_25431,3,1,4,6,0,4
fourteen_25432,3,1,4,6,0,5
fourteen_25433,3,1,4,6,0,6
fourteen_25434,3,1,4,6,1,3
fourteen_25435,3,1,4,6,1,4
fourteen_25436,3,1,4,6,1,5
fourteen_25437,3,1,4,6,1,6
fourteen_25438,3,1,4,6,2,3
fourteen_25439,3,1,4,6,2,4
fourteen_25440,3,1,4,6,3,2
fourteen_25441,3,1,4,6,3,3
fourteen_25442,3,1,4,6,3,4
fourteen_25443,3,1,4,7,0,4
fourteen_25444,3,1,4,7,0,5
fourteen_25445,3,1,4,7,0,6
fourteen_25446,3,1,4,7,1,3
fourteen_25447,3,1,4,7,1,4
fourteen_25448,3,1,4,7,1,5
fourteen_25449,3,1,4,7,1,6
fourteen_25450,3,1,4,7,1,7
fourteen_25451,3,1,4,7,2,4
fourteen_25452,3,1,4,7,2,5
fourteen_25453,3,1,4,7,3,2
fourteen_25454,3,1,4,7,3,3
fourteen_25455,3,1,4,7,3,4
fourteen_25456,3,1,4,7,3,5
fourteen_25457,3,1,5,1,0,3
fourteen_25458,3,1,5,1,0,4
fourteen_25459,3,1,5,1,1,4
fourteen_25460,3,1,5,1,2,3
fourteen_25461,3,1,5,1,2,4
fourteen_25462,3,1,5,2,0,3
fourteen_25463,3,1,5,2,0,4
fourteen_25464,3,1,5,2,1,4
fourteen_25465,3,1,5,2,2,3
fourteen_25466,3,1,5,2,2,4
fourteen_25467,3,1,5,5,0,3
fourteen_25468,3,1,5,5,0,4
fourteen_25469,3,1,5,5,1,4
fourteen_25470,3,1,5,5,2,3
fourteen_25471,3,1,5,5,2,4
fourteen_25472,3,1,5,5,2,5
fourteen_25473,3,1,5,5,3,2
fourteen_25474,3,1,5,5,3,3
fourteen_25475,3,1,5,5,4,2
fourteen_25476,3,1,5,5,4,3
fourteen_25477,3,1,5,6,0,3
fourteen_25478,3,1,5,6,0,4
fourteen_25479,3,1,5,6,1,3
fourteen_25480,3,1,5,6,1,4
fourteen_25481,3,1,5,6,1,5
fourteen_25482,3,1,5,6,1,6
fourteen_25483,3,1,5,6,2,3
fourteen_25484,3,1,5,6,2,4
fourteen_25485,3,1,5,6,2,5
fourteen_25486,3,1,5,6,2,6
fourteen_25487,3,1,5,6,3,3
fourteen_25488,3,1,5,6,3,4
fourteen_25489,3,1,5,6,4,4
fourteen_25490,3,1,5,7,2,5
fourteen_25491,3,1,5,7,2,6
fourteen_25492,3,1,5,7,2,7
fourteen_25493,3,1,5,7,3,5
fourteen_25494,3,1,5,7,4,5
fourteen_25495,3,1,6,5,3,3
fourteen_25496,3,1,6,5,3,4
fourteen_25497,3,1,6,5,3,5
fourteen_25498,3,1,6,5,4,3
fourteen_25499,3,1,6,5,5,3
fifteen_25500,0,0,7,2,0,0
fifteen_25501,0,0,7,2,1,2
fifteen_25502,0,0,7,2,2,2
fifteen_25503,0,0,7,2,2,3
fifteen_25504,0,0,7,2,3,2
fifteen_25505,0,0,7,2,3,3
fifteen_25506,0,0,7,2,3,4
fifteen_25507,0,0,7,2,4,2
fifteen_25508,0,0,7,2,4,3
fifteen_25509,0,0,7,2,4,4
fifteen_25510,0,0,7,2,4,5
fifteen_25511,0,0,7,0,1,2
fifteen_25512,0,0,7,0,2,2
fifteen_25513,0,0,7,0,2,3
fifteen_25514,0,0,7,0,3,2
fifteen_25515,0,0,7,0,3,3
fifteen_25516,0,0,7,0,3,4
fifteen_25517,0,0,7,0,4,2
fifteen_25518,0,0,7,0,4,3
fifteen_25519,0,0,7,0,4,4
fifteen_25520,0,0,7,0,4,5
fifteen_25521,0,0,7,0,5,3
fifteen_25522,0,0,7,0,5,4
fifteen_25523,0,0,7,0,5,5
fifteen_25524,0,0,7,3,2,3
fifteen_25525,0,0,7,3,3,3
fifteen_25526,0,0,7,3,3,4
fifteen_25527,0,0,7,3,4,3
fifteen_25528,0,0,7,3,4,4
fifteen_25529,0,0,7,3,4,5
fifteen_25530,0,0,7,3,5,3
fifteen_25531,0,0,7,3,5,4
fifteen_25532,0,0,7,3,5,5
fifteen_25533,0,0,7,5,1,2
fifteen_25534,0,0,7,5,2,2
fifteen_25535,0,0,7,5,2,3
fifteen_25536,0,0,7,5,3,2
fifteen_25537,0,0,7,5,3,3
fifteen_25538,0,0,7,5,3,4
fifteen_25539,0,0,7,5,4,2
fifteen_25540,0,0,7,5,4,3
fifteen_25541,0,0,7,5,4,4
fifteen_25542,0,0,7,5,4,5
fifteen_25543,0,0,7,5,5,3
fifteen_25544,0,0,7,5,5,4
fifteen_25545,0,0,7,5,5,5
fifteen_25546,0,0,7,6,1,2
fifteen_25547,0,0,7,6,2,2
fifteen_25548,0,0,7,6,2,3
fifteen_25549,0,0,7,6,3,2
fifteen_25550,0,0,7,6,3,3
fifteen_25551,0,0,7,6,3,4
fifteen_25552,0,0,7,6,4,2
fifteen_25553,0,0,7,6,4,3
fifteen_25554,0,0,7,6,4,4
fifteen_25555,0,0,7,6,4,5
fifteen_25556,0,0,7,6,5,4
fifteen_25557,0,0,7,6,5,5
fifteen_25558,0,0,7,6,5,6
fifteen_25559,0,0,7,7,1,2
fifteen_25560,0,0,7,7,2,2
fifteen_25561,0,0,7,7,2,3
fifteen_25562,0,0,7,7,3,2
fifteen_25563,0,0,7,7,3,3
fifteen_25564,0,0,7,7,3,4
fifteen_25565,0,0,7,7,4,2
fifteen_25566,0,0,7,7,4,3
fifteen_25567,0,0,7,7,4,4
fifteen_25568,0,0,7,7,4,5
fifteen_25569,0,0,0,1,0,1
fifteen_25570,0,0,0,1,0,0
fifteen_25571,0,0,0,1,0,2
fifteen_25572,0,0,0,1,1,1
fifteen_25573,0,0,0,1,1,0
fifteen_25574,0,0,0,1,1,2
fifteen_25575,0,0,0,1,1,3
fifteen_25576,0,0,0,1,2,0
fifteen_25577,0,0,0,1,2,2
fifteen_25578,0,0,0,1,2,3
fifteen_25579,0,0,0,1,2,4
fifteen_25580,0,0,0,1,3,2
fifteen_25581,0,0,0,1,3,3
fifteen_25582,0,0,0,1,3,4
fifteen_25583,0,0,0,1,3,5
fifteen_25584,0,0,0,1,4,2
fifteen_25585,0,0,0,1,4,3
fifteen_25586,0,0,0,1,4,4
fifteen_25587,0,0,0,1,4,5
fifteen_25588,0,0,0,2,2,0
fifteen_25589,0,0,0,2,4,2
fifteen_25590,0,0,0,2,4,3
fifteen_25591,0,0,0,2,4,4
fifteen_25592,0,0,0,2,4,5
fifteen_25593,0,0,0,2,4,6
fifteen_25594,0,0,0,0,4,2
fifteen_25595,0,0,0,0,4,3
fifteen_25596,0,0,0,0,4,4
fifteen_25597,0,0,0,0,4,5
fifteen_25598,0,0,0,0,5,3
fifteen_25599,0,0,0,0,5,4
fifteen_25600,0,0,0,0,5,5
fifteen_25601,0,0,0,3,2,3
fifteen_25602,0,0,0,3,3,3
fifteen_25603,0,0,0,3,3,4
fifteen_25604,0,0,0,3,4,3
fifteen_25605,0,0,0,3,4,4
fifteen_25606,0,0,0,3,4,5
fifteen_25607,0,0,0,3,5,3
fifteen_25608,0,0,0,3,5,4
fifteen_25609,0,0,0,3,5,5
fifteen_25610,0,0,0,4,0,1
fifteen_25611,0,0,0,4,0,0
fifteen_25612,0,0,0,4,1,1
fifteen_25613,0,0,0,4,1,0
fifteen_25614,0,0,0,4,2,0
fifteen_25615,0,0,0,4,2,2
fifteen_25616,0,0,0,4,2,3
fifteen_25617,0,0,0,5,0,0
fifteen_25618,0,0,0,5,1,0
fifteen_25619,0,0,0,5,2,0
fifteen_25620,0,0,0,5,4,2
fifteen_25621,0,0,0,5,4,3
fifteen_25622,0,0,0,5,4,4
fifteen_25623,0,0,0,5,4,5
fifteen_25624,0,0,0,5,5,3
fifteen_25625,0,0,0,5,5,4
fifteen_25626,0,0,0,5,5,5
fifteen_25627,0,0,0,6,0,0
fifteen_25628,0,0,0,6,1,0
fifteen_25629,0,0,0,6,2,0
fifteen_25630,0,0,0,6,4,2
fifteen_25631,0,0,0,6,4,3
fifteen_25632,0,0,0,6,4,4
fifteen_25633,0,0,0,6,4,5
fifteen_25634,0,0,0,6,5,4
fifteen_25635,0,0,0,6,5,5
fifteen_25636,0,0,0,6,5,6
fifteen_25637,0,0,0,7,0,0
fifteen_25638,0,0,0,7,1,0
fifteen_25639,0,0,0,7,2,0
fifteen_25640,0,0,0,7,4,2
fifteen_25641,0,0,0,7,4,3
fifteen_25642,0,0,0,7,4,4
fifteen_25643,0,0,0,7,4,5
fifteen_25644,0,0,1,1,0,2
fifteen_25645,0,0,1,1,1,2
fifteen_25646,0,0,1,1,1,3
fifteen_25647,0,0,1,1,2,0
fifteen_25648,0,0,1,1,2,2
fifteen_25649,0,0,1,1,2,3
fifteen_25650,0,0,1,1,2,4
fifteen_25651,0,0,1,1,3,2
fifteen_25652,0,0,1,1,3,3
fifteen_25653,0,0,1,1,3,4
fifteen_25654,0,0,1,1,3,5
fifteen_25655,0,0,1,1,4,2
fifteen_25656,0,0,1,1,4,3
fifteen_25657,0,0,1,1,4,4
fifteen_25658,0,0,1,1,4,5
fifteen_25659,0,0,1,2,4,2
fifteen_25660,0,0,1,2,4,3
fifteen_25661,0,0,1,2,4,4
fifteen_25662,0,0,1,2,4,5
fifteen_25663,0,0,1,2,4,6
fifteen_25664,0,0,1,0,5,3
fifteen_25665,0,0,1,0,5,4
fifteen_25666,0,0,1,0,5,5
fifteen_25667,0,0,1,3,3,3
fifteen_25668,0,0,1,3,3,4
fifteen_25669,0,0,1,3,4,3
fifteen_25670,0,0,1,3,4,4
fifteen_25671,0,0,1,3,4,5
fifteen_25672,0,0,1,3,5,3
fifteen_25673,0,0,1,3,5,4
fifteen_25674,0,0,1,3,5,5
fifteen_25675,0,0,1,4,0,0
fifteen_25676,0,0,1,4,1,0
fifteen_25677,0,0,1,4,1,2
fifteen_25678,0,0,1,4,2,0
fifteen_25679,0,0,1,4,2,2
fifteen_25680,0,0,1,4,2,3
fifteen_25681,0,0,1,4,3,2
fifteen_25682,0,0,1,4,3,3
fifteen_25683,0,0,1,4,3,4
fifteen_25684,0,0,1,5,5,3
fifteen_25685,0,0,1,5,5,4
fifteen_25686,0,0,1,5,5,5
fifteen_25687,0,0,1,6,5,4
fifteen_25688,0,0,1,6,5,5
fifteen_25689,0,0,1,6,5,6
fifteen_25690,0,0,1,7,4,2
fifteen_25691,0,0,1,7,4,3
fifteen_25692,0,0,1,7,4,4
fifteen_25693,0,0,1,7,4,5
fifteen_25694,0,0,2,1,1,2
fifteen_25695,0,0,2,1,1,3
fifteen_25696,0,0,2,1,2,2
fifteen_25697,0,0,2,1,2,3
fifteen_25698,0,0,2,1,2,4
fifteen_25699,0,0,2,1,3,0
fifteen_25700,0,0,2,1,3,2
fifteen_25701,0,0,2,1,3,3
fifteen_25702,0,0,2,1,3,4
fifteen_25703,0,0,2,1,3,5
fifteen_25704,0,0,2,1,4,2
fifteen_25705,0,0,2,1,4,3
fifteen_25706,0,0,2,1,4,4
fifteen_25707,0,0,2,1,4,5
fifteen_25708,0,0,2,2,2,4
fifteen_25709,0,0,2,2,3,4
fifteen_25710,0,0,2,2,3,5
fifteen_25711,0,0,2,2,4,2
fifteen_25712,0,0,2,2,4,3
fifteen_25713,0,0,2,2,4,4
fifteen_25714,0,0,2,2,4,5
fifteen_25715,0,0,2,2,4,6
fifteen_25716,0,0,2,0,3,5
fifteen_25717,0,0,2,0,4,2
fifteen_25718,0,0,2,0,4,3
fifteen_25719,0,0,2,0,4,4
fifteen_25720,0,0,2,0,4,5
fifteen_25721,0,0,2,0,4,6
fifteen_25722,0,0,2,0,5,2
fifteen_25723,0,0,2,0,5,3
fifteen_25724,0,0,2,0,5,4
fifteen_25725,0,0,2,0,5,5
fifteen_25726,0,0,2,4,1,0
fifteen_25727,0,0,2,4,1,2
fifteen_25728,0,0,2,4,2,0
fifteen_25729,0,0,2,4,2,2
fifteen_25730,0,0,2,4,3,0
fifteen_25731,0,0,2,4,3,2
fifteen_25732,0,0,2,4,3,3
fifteen_25733,0,0,2,4,3,4
fifteen_25734,0,0,2,4,4,2
fifteen_25735,0,0,2,4,4,3
fifteen_25736,0,0,2,4,4,4
fifteen_25737,0,0,2,5,1,0
fifteen_25738,0,0,2,5,2,0
fifteen_25739,0,0,2,5,3,0
fifteen_25740,0,0,2,5,5,3
fifteen_25741,0,0,2,5,5,4
fifteen_25742,0,0,2,5,5,5
fifteen_25743,0,0,2,6,1,0
fifteen_25744,0,0,2,6,1,2
fifteen_25745,0,0,2,6,2,0
fifteen_25746,0,0,2,6,2,2
fifteen_25747,0,0,2,6,2,3
fifteen_25748,0,0,2,6,3,0
fifteen_25749,0,0,2,6,3,2
fifteen_25750,0,0,2,6,3,3
fifteen_25751,0,0,2,6,4,2
fifteen_25752,0,0,2,6,4,3
fifteen_25753,0,0,2,6,4,4
fifteen_25754,0,0,2,6,4,5
fifteen_25755,0,0,2,6,5,4
fifteen_25756,0,0,2,6,5,5
fifteen_25757,0,0,2,6,5,6
fifteen_25758,0,0,2,7,1,0
fifteen_25759,0,0,2,7,1,2
fifteen_25760,0,0,2,7,2,0
fifteen_25761,0,0,2,7,2,2
fifteen_25762,0,0,2,7,2,3
fifteen_25763,0,0,2,7,3,0
fifteen_25764,0,0,2,7,3,2
fifteen_25765,0,0,2,7,3,3
fifteen_25766,0,0,2,7,3,4
fifteen_25767,0,0,2,7,4,2
fifteen_25768,0,0,2,7,4,3
fifteen_25769,0,0,2,7,4,4
fifteen_25770,0,0,2,7,4,5
fifteen_25771,0,0,3,1,0,1
fifteen_25772,0,0,3,1,0,0
fifteen_25773,0,0,3,1,0,2
fifteen_25774,0,0,3,1,1,2
fifteen_25775,0,0,3,1,2,2
fifteen_25776,0,0,3,2,2,4
fifteen_25777,0,0,3,2,3,3
fifteen_25778,0,0,3,2,4,0
fifteen_25779,0,0,3,2,4,2
fifteen_25780,0,0,3,2,4,3
fifteen_25781,0,0,3,0,0,2
fifteen_25782,0,0,3,0,2,4
fifteen_25783,0,0,3,0,3,4
fifteen_25784,0,0,3,0,3,5
fifteen_25785,0,0,3,0,4,2
fifteen_25786,0,0,3,0,4,3
fifteen_25787,0,0,3,0,4,4
fifteen_25788,0,0,3,0,4,5
fifteen_25789,0,0,3,0,5,2
fifteen_25790,0,0,3,0,5,3
fifteen_25791,0,0,3,0,5,4
fifteen_25792,0,0,3,0,5,5
fifteen_25793,0,0,3,3,3,5
fifteen_25794,0,0,3,3,4,3
fifteen_25795,0,0,3,3,4,4
fifteen_25796,0,0,3,3,4,5
fifteen_25797,0,0,3,4,0,1
fifteen_25798,0,0,3,4,0,0
fifteen_25799,0,0,3,4,0,2
fifteen_25800,0,0,3,4,1,1
fifteen_25801,0,0,3,4,1,0
fifteen_25802,0,0,3,4,1,2
fifteen_25803,0,0,3,4,2,1
fifteen_25804,0,0,3,4,2,0
fifteen_25805,0,0,3,4,2,2
fifteen_25806,0,0,3,4,3,2
fifteen_25807,0,0,3,4,4,2
fifteen_25808,0,0,3,4,4,3
fifteen_25809,0,0,3,4,4,4
fifteen_25810,0,0,3,4,4,5
fifteen_25811,0,0,3,4,4,6
fifteen_25812,0,0,3,4,5,4
fifteen_25813,0,0,3,4,5,5
fifteen_25814,0,0,3,4,5,6
fifteen_25815,0,0,3,5,0,1
fifteen_25816,0,0,3,5,0,0
fifteen_25817,0,0,3,5,1,1
fifteen_25818,0,0,3,5,1,0
fifteen_25819,0,0,3,5,1,2
fifteen_25820,0,0,3,5,2,1
fifteen_25821,0,0,3,5,2,0
fifteen_25822,0,0,3,5,2,2
fifteen_25823,0,0,3,5,2,3
fifteen_25824,0,0,3,5,3,0
fifteen_25825,0,0,3,5,3,2
fifteen_25826,0,0,3,5,3,3
fifteen_25827,0,0,3,5,4,0
fifteen_25828,0,0,3,5,4,2
fifteen_25829,0,0,3,5,4,3
fifteen_25830,0,0,3,5,4,4
fifteen_25831,0,0,3,5,4,5
fifteen_25832,0,0,3,5,5,3
fifteen_25833,0,0,3,5,5,4
fifteen_25834,0,0,3,5,5,5
fifteen_25835,0,0,3,6,0,1
fifteen_25836,0,0,3,6,0,0
fifteen_25837,0,0,3,6,1,1
fifteen_25838,0,0,3,6,1,0
fifteen_25839,0,0,3,6,1,2
fifteen_25840,0,0,3,6,2,1
fifteen_25841,0,0,3,6,2,0
fifteen_25842,0,0,3,6,2,2
fifteen_25843,0,0,3,6,2,3
fifteen_25844,0,0,3,6,3,3
fifteen_25845,0,0,3,6,3,4
fifteen_25846,0,0,3,6,4,3
fifteen_25847,0,0,3,6,4,4
fifteen_25848,0,0,3,6,4,5
fifteen_25849,0,0,3,6,5,4
fifteen_25850,0,0,3,6,5,5
fifteen_25851,0,0,3,6,5,6
fifteen_25852,0,0,3,7,0,1
fifteen_25853,0,0,3,7,0,0
fifteen_25854,0,0,3,7,1,1
fifteen_25855,0,0,3,7,1,2
fifteen_25856,0,0,3,7,2,1
fifteen_25857,0,0,3,7,2,0
fifteen_25858,0,0,3,7,2,2
fifteen_25859,0,0,3,7,2,3
fifteen_25860,0,0,3,7,4,5
fifteen_25861,0,0,4,1,0,2
fifteen_25862,0,0,4,1,1,0
fifteen_25863,0,0,4,1,1,2
fifteen_25864,0,0,4,1,1,3
fifteen_25865,0,0,4,1,2,2
fifteen_25866,0,0,4,1,2,3
fifteen_25867,0,0,4,1,2,4
fifteen_25868,0,0,4,1,3,2
fifteen_25869,0,0,4,1,3,3
fifteen_25870,0,0,4,1,3,4
fifteen_25871,0,0,4,1,3,5
fifteen_25872,0,0,4,4,0,2
fifteen_25873,0,0,4,4,1,0
fifteen_25874,0,0,4,4,1,2
fifteen_25875,0,0,4,4,1,3
fifteen_25876,0,0,4,4,2,0
fifteen_25877,0,0,4,4,2,2
fifteen_25878,0,0,4,4,3,0
fifteen_25879,0,0,4,4,3,2
fifteen_25880,0,0,5,1,0,2
fifteen_25881,0,0,5,1,1,2
fifteen_25882,0,0,5,1,1,3
fifteen_25883,0,0,5,1,2,0
fifteen_25884,0,0,5,1,2,2
fifteen_25885,0,0,5,1,2,3
fifteen_25886,0,0,5,1,2,4
fifteen_25887,0,0,5,1,3,2
fifteen_25888,0,0,5,1,3,3
fifteen_25889,0,0,5,1,3,4
fifteen_25890,0,0,5,1,3,5
